url,category_code,category_description
http://www.compromat.ru,FEXP,Free expression and media freedom
http://www.contr-tv.ru,FEXP,Free expression and media freedom
http://www.copris.com,MISC,Miscellaneous
http://www.copris.com/mco/,HUMR,Human rights
http://www.dailymotion.com,FEXP,Free expression and media freedom
http://www.daymohk.org,MILX,"Militants, extremists and separatists"
http://www.democracy.ru,POLT,Political transformation
http://www.demokratia.ru,HUMR,Human rights
http://www.diary.ru,BLGSERV,Blogging domains and blogging services
http://www.dishisvobodno.ru,ENV,Environment
http://www.download.ru,MMED,Multimedia sharing
http://www.dpni.ru,POLR,Political reform
http://www.drinkshop.ru,ALDR,Alcohol and drugs
http://www.duel.ru,POLR,Political reform
http://www.dw.de,FEXP,Free expression and media freedom
http://www.ebaka.ru,PORN,Pornography
http://www.echo.msk.ru,FEXP,Free expression and media freedom
http://www.echo.msk.ru/blog/navalny/,POLR,Political reform
http://www.ecodefense.ru,ENV,Environment
http://www.ecom-info.spb.ru,ENV,Environment
http://www.ej.ru,FEXP,Free expression and media freedom
http://www.eliberator.ru,FEXP,Free expression and media freedom
http://www.euractiv.com&#194;&#157;&#194;&#157;,FEXP,Free expression and media freedom
http://www.euro.who.int,ALDR,Alcohol and drugs
http://www.europaplus.ru,HAL,"History, arts and literature"
http://www.exile.ru,FEXP,Free expression and media freedom
http://www.expres.ua&#194;&#157;&#194;&#157;,FEXP,Free expression and media freedom
http://www.fairhost.ru,HOST,Web hosting sites and portals
http://www.family-planning.ru,XED,Sex education and family planning
http://www.fank.ru,PORN,Pornography
http://www.filesearch.ru,SRCH,Search engines
http://www.flb.ru,FEXP,Free expression and media freedom
http://www.flirt.com.ua,DATE,Dating
http://www.forbes.com,FEXP,Free expression and media freedom
http://www.forest.ru,ENV,Environment
http://www.format18.org,POLT,Political transformation
http://www.freedomhouse.org.ua,HUMR,Human rights
http://www.freeproxy.ru,ANON,Anonymizers and circumvention
http://www.gay-forum.com.ua,GAYL,Gay-lesbian
http://www.gay.ru,FEXP,Free expression and media freedom
http://www.gaynews.ru,FEXP,Free expression and media freedom
http://www.gayrussia.eu,GAYL,Gay-lesbian
http://www.gayvideo.ru,GAYL,Gay-lesbian
http://www.gazeta.ru,FEXP,Free expression and media freedom
http://www.gazeta.ru/social/2012/02/27/4013957.shtml&#194;&#157;&#194;&#157;,FEXP,Free expression and media freedom
http://www.gdf.ru,FEXP,Free expression and media freedom
http://www.geo.orthodoxy.ru,REL,"Religious conversion, commentary and criticism"
http://www.getto.ru,POLT,Political transformation
http://www.globalequality.org/newsroom/latest-news/1-in-the-news/186-the-facts-on-lgbt-rights-in-russia,GAYL,Gay-lesbian
http://www.gmail.ru,EMAIL,Free email
http://www.gmirussia.ru,TRNS,Translation
http://www.goldfaq.ru,MMED,Multimedia sharing
http://www.goldfishka.com,GMB,Gambling
http://www.goldfishka.ru,GMB,Gambling
http://www.google.ru,SRCH,Search engines
http://www.grandcasino.ru,GMB,Gambling
http://www.grani.ru,FEXP,Free expression and media freedom
http://www.greenpeace.org/russia/,ENV,Environment
http://www.guardian.co.uk/commentisfree/2012/feb/03/pussy-riot-kremlin-protest-riot-grrrl,FEXP,Free expression and media freedom
http://www.guardian.co.uk/world/2012/feb/02/pussy-riot-protest-russia,FEXP,Free expression and media freedom
http://www.gulag.ipvnews.org,HUMR,Human rights
http://www.habrahabr.ru,BLGSERV,Blogging domains and blogging services
http://www.hackmoney.ru,HACK,Hacking
http://www.hakamada.ru,POLR,Political reform
http://www.hateit.ru,HATE,Hate speech
http://www.hizb-russia.info,POLR,Political reform
http://www.holiday.ru,DATE,Dating
http://www.homo-aphorism.narod.ru,GAYL,Gay-lesbian
http://www.hrights.ru,POLT,Political transformation
http://www.hro.org,FEXP,Free expression and media freedom
http://www.hrpublishers.org,HUMR,Human rights
http://www.hrw.org/node/113248,HUMR,Human rights
http://www.hrw.org/people-and-power-2014-sochi-olympics,HUMR,Human rights
http://www.hrw.org/russian/press/russia/2003/131103_army.html,PUBH,Public health
http://www.hrw.ru,HUMR,Human rights
http://www.hunafa.com,MILX,"Militants, extremists and separatists"
http://www.hunafa.info,MILX,"Militants, extremists and separatists"
http://www.ichkeria.info,FEXP,Free expression and media freedom
http://www.iea.ru,DEV,Development
http://www.ikd.ru,POLR,Political reform
http://www.inauka.ru,FEXP,Free expression and media freedom
http://www.inauka.ru/blogs/,BLGSERV,Blogging domains and blogging services
http://www.indiegogo.com/projects/know-sochi-olympics-on-the-land-of-genocide,HUMR,Human rights
http://www.ingushetiya.ru,POLR,Political reform
http://www.inopressa.ru,FEXP,Free expression and media freedom
http://www.interfax.co.uk,FEXP,Free expression and media freedom
http://www.interfax.ru,FEXP,Free expression and media freedom
http://www.internews.ru,FEXP,Free expression and media freedom
http://www.irex.ru,FEXP,Free expression and media freedom
http://www.islam.ru,REL,"Religious conversion, commentary and criticism"
http://www.islam.ru/hutba/halifat/,REL,"Religious conversion, commentary and criticism"
http://www.islamdin.biz,HATE,Hate speech
http://www.islamdin.com,HATE,Hate speech
http://www.islamdin.tv,HATE,Hate speech
http://www.isn.ethz.ch,FEXP,Free expression and media freedom
http://www.ispovednik.com,REL,"Religious conversion, commentary and criticism"
http://www.itar-tass.com,FEXP,Free expression and media freedom
http://www.iucn.ru,ENV,Environment
http://www.jino.ru,ANON,Anonymizers and circumvention
http://www.jw.org/en/,MINF,Minority faiths
http://www.kasparov.ru,FEXP,Free expression and media freedom
http://www.kavkazcenter.com,MILX,"Militants, extremists and separatists"
http://www.kavkazcenter.info,MILX,"Militants, extremists and separatists"
http://www.kavkazcenter.net,MILX,"Militants, extremists and separatists"
http://www.kavkazchat.com,REL,"Religious conversion, commentary and criticism"
http://www.kavkazjihad.com,MILX,"Militants, extremists and separatists"
http://www.kavkazweb.net,FEXP,Free expression and media freedom
http://www.kazak-chita.ru,POLR,Political reform
http://www.khodorkovsky.ru,HUMR,Human rights
http://www.kommersant.ru,FEXP,Free expression and media freedom
http://www.kp.ru,FEXP,Free expression and media freedom
http://www.ksdi.ru,HUMR,Human rights
http://www.kupiproday.ru,ALDR,Alcohol and drugs
http://www.kyivpost.com,FEXP,Free expression and media freedom
http://www.lenta.ru,FEXP,Free expression and media freedom
http://www.lesbi.ru,GAYL,Gay-lesbian
http://www.leviy.ru,POLR,Political reform
http://www.lgbt-ep.eu/tag/russia/,GAYL,Gay-lesbian
http://www.lgbtnet.ru/en,GAYL,Gay-lesbian
http://www.liberal.ru,POLR,Political reform
http://www.libertarium.ru,FEXP,Free expression and media freedom
http://www.libertarium.ru/libertarium/sorm,POLT,Political transformation
http://www.litsa.com.ua/blogs,FEXP,Free expression and media freedom
http://www.livejournal.ru/themes/id/39503,FEXP,Free expression and media freedom
http://www.loto.ru,GMB,Gambling
http://www.lotoru.com,GMB,Gambling
http://www.love-ok.ru,XED,Sex education and family planning
http://www.love-ok.ru/?id=4,XED,Sex education and family planning
http://www.love.australia.ru,DATE,Dating
http://www.lubovy.ru,DATE,Dating
http://www.mahamudra.ru,REL,"Religious conversion, commentary and criticism"
http://www.mail.ru,FEXP,Free expression and media freedom
http://www.mamba.ru,DATE,Dating
http://www.mashina.org,FEXP,Free expression and media freedom
http://www.materi.ru,POLR,Political reform
http://www.mchost.ru,HOST,Web hosting sites and portals
http://www.med2000.ru,XED,Sex education and family planning
http://www.medinkur.ru,XED,Sex education and family planning
http://www.mega-intell.ru,COMM,E-commerce
http://www.mega-intell.ru/Torg/torgzak.htm,ALDR,Alcohol and drugs
http://www.megaregion.narod.ru,POLT,Political transformation
http://www.memo.ru,HUMR,Human rights
http://www.mhg.ru,POLT,Political transformation
http://www.mideast.ru,FEXP,Free expression and media freedom
http://www.migrant.ru,HUMR,Human rights
http://www.militaryphotos.net,FEXP,Free expression and media freedom
http://www.minjust.net,FEXP,Free expression and media freedom
http://www.mirror-weekly.com,FEXP,Free expression and media freedom
http://www.mirzayanov.com,MINR,Minority rights and ethnic content
http://www.mk.ru/politics/article/2012/01/20/662683-feministok-zaderzhali-na-krasnoy-ploschadi.html,FEXP,Free expression and media freedom
http://www.moepravo.com,HUMR,Human rights
http://www.mosclinic.ru,XED,Sex education and family planning
http://www.moscowpride.ru,GAYL,Gay-lesbian
http://www.mospat.ru,REL,"Religious conversion, commentary and criticism"
http://www.msnbc.msn.com,FEXP,Free expression and media freedom
http://www.mterra.ru,COMM,E-commerce
http://www.mterra.ru/sos/drugs/,ALDR,Alcohol and drugs
http://www.mydarling.ru,DATE,Dating
http://www.mysites.ru,ANON,Anonymizers and circumvention
http://www.mysites.ru/full_desc.php?sid=56,ANON,Anonymizers and circumvention
http://www.namarsh.ru,POLR,Political reform
http://www.narkop.com,ALDR,Alcohol and drugs
http://www.narkotiki.name,ALDR,Alcohol and drugs
http://www.narkotiki.ru,ALDR,Alcohol and drugs
http://www.national-socialist.tk,HATE,Hate speech
http://www.nazbol.ru,POLT,Political transformation
http://www.nazlobu.ru,FEXP,Free expression and media freedom
http://www.nbp-info.ru,POLT,Political transformation
http://www.nbpiter.org,POLT,Political transformation
http://www.ndsm.ru,POLR,Political reform
http://www.nelegal.ru,HUMR,Human rights
http://www.netman.ru,EMAIL,Free email
http://www.netoteka.ru,SRCH,Search engines
http://www.neweurasia.ru,FEXP,Free expression and media freedom
http://www.newmail.ru,EMAIL,Free email
http://www.newsru.com,FEXP,Free expression and media freedom
http://www.newyorker.com,FEXP,Free expression and media freedom
http://www.nextmail.ru,EMAIL,Free email
http://www.ng.ru,FEXP,Free expression and media freedom
http://www.nobribes.org,FEXP,Free expression and media freedom
http://www.nodrugs.ru,ALDR,Alcohol and drugs
http://www.nosochi2014.com/articles/1864-2014-circassian-genocide-olympics.php,HUMR,Human rights
http://www.nosochi2014.com/index.php,HUMR,Human rights
http://www.novayagazeta.ru,FEXP,Free expression and media freedom
http://www.novayagazeta.ru/arts/50062.html&#194;&#157;&#194;&#157;&#194;&#157;&#194;&#157;,FEXP,Free expression and media freedom
http://www.novayagazeta.ru/society/50668.html,FEXP,Free expression and media freedom
http://www.npr.org/2012/02/08/146581790/in-russia-punk-rock-riot-girls-rage-against-putin,FEXP,Free expression and media freedom
http://www.nso-corpus.info,POLR,Political reform
http://www.ntv.ru,FEXP,Free expression and media freedom
http://www.nuruddin-info.blogspot.com,MILX,"Militants, extremists and separatists"
http://www.oborona.org,POLR,Political reform
http://www.obozrevatel.com,FEXP,Free expression and media freedom
http://www.ogoniok.com,FEXP,Free expression and media freedom
http://www.onlinecasinos.ru,GMB,Gambling
http://www.openspace.ru/art/events/details/31781/,FEXP,Free expression and media freedom
http://www.ortho-rus.ru,REL,"Religious conversion, commentary and criticism"
http://www.osi.ru,FEXP,Free expression and media freedom
http://www.osw.waw.pl,FEXP,Free expression and media freedom
http://www.owl.ru,WOMR,Women's rights
http://www.owl.ru/win/women/sisters/index.htm,WOMR,Women's rights
http://www.partypoker.net,GMB,Gambling
http://www.passion.ru,XED,Sex education and family planning
http://www.perevedem.ru,TRNS,Translation
http://www.pkk.org,MILX,"Militants, extremists and separatists"
http://www.poiskovik.net,SRCH,Search engines
http://www.polit.ru,FEXP,Free expression and media freedom
http://www.politbomond.com.ua,FEXP,Free expression and media freedom
http://www.pora.org.ua,POLR,Political reform
http://www.poralviv.org,POLR,Political reform
http://www.porjati.net,MMED,Multimedia sharing
http://www.pornocd.ru,PORN,Pornography
http://www.pornofiles.ru,PORN,Pornography
http://www.postsovet.ru/blog,FEXP,Free expression and media freedom
http://www.prastitutki.ru,PORN,Pornography
http://www.pravda.info,POLR,Political reform
http://www.pravdabeslana.ru,FEXP,Free expression and media freedom
http://www.prison.org,POLR,Political reform
http://www.promptnews.info,FEXP,Free expression and media freedom
http://www.protivdiktata.ru,POLR,Political reform
http://www.publicverdict.org,HUMR,Human rights
http://www.putin-itogi.ru,FEXP,Free expression and media freedom
http://www.pytki.ru,HUMR,Human rights
http://www.rabidshare.info,HATE,Hate speech
http://www.radikaly.ru,HUMR,Human rights
http://www.radiomayak.ru,FEXP,Free expression and media freedom
http://www.radosvet.net,REL,"Religious conversion, commentary and criticism"
http://www.ravenstvo.org,POLR,Political reform
http://www.razom.org.ua,FEXP,Free expression and media freedom
http://www.rbc.ru,FEXP,Free expression and media freedom
http://www.refugee.ru,HUMR,Human rights
http://www.regnum.ru,FEXP,Free expression and media freedom
http://www.religio.ru,REL,"Religious conversion, commentary and criticism"
http://www.resistance88.com,MINR,Minority rights and ethnic content
http://www.reuters.com,FEXP,Free expression and media freedom
http://www.reuters.com/article/2010/03/21/russia-olympics-protest-iduslde62k02s20100321,FEXP,Free expression and media freedom
http://www.rferl.org,FEXP,Free expression and media freedom
http://www.rg.ru,FEXP,Free expression and media freedom
http://www.rian.ru,FEXP,Free expression and media freedom
http://www.rian.ru/blogs/,BLGSERV,Blogging domains and blogging services
http://www.risu.org.ua,REL,"Religious conversion, commentary and criticism"
http://www.rlinfo.ru,HUMR,Human rights
http://www.rodina.ru,POLR,Political reform
http://www.rollitup.org,ALDR,Alcohol and drugs
http://www.rprf.ru,POLR,Political reform
http://www.rufront.ru,POLR,Political reform
http://www.ruleoflaw.ru,POLT,Political transformation
http://www.rusemb.org.uk,FEXP,Free expression and media freedom
http://www.rusglobus.net,FEXP,Free expression and media freedom
http://www.rusref.nm.ru,POLR,Political reform
http://www.russ.ru,FEXP,Free expression and media freedom
http://www.russiafreedomfund.org,GAYL,Gay-lesbian
http://www.russiajournal.com,FEXP,Free expression and media freedom
http://www.russiancasino.com,GMB,Gambling
http://www.russiancasino.ru,GMB,Gambling
http://www.russianopengames.ru,GAYL,Gay-lesbian
http://www.russianorthodoxchurch.ws,REL,"Religious conversion, commentary and criticism"
http://www.rustrana.ru,POLT,Political transformation
http://www.samsunggalaxynote2.info,COMM,E-commerce
http://www.satanism.ru,REL,"Religious conversion, commentary and criticism"
http://www.satanistsite.narod.ru,REL,"Religious conversion, commentary and criticism"
http://www.scepsis.ru,HAL,"History, arts and literature"
http://www.seedjah.com,ALDR,Alcohol and drugs
http://www.seprava.ru,HUMR,Human rights
http://www.shamilonline.org,MILX,"Militants, extremists and separatists"
http://www.shender.ru,HAL,"History, arts and literature"
http://www.shoah.org.uk,FEXP,Free expression and media freedom
http://www.shram.kiev.ua,SRCH,Search engines
http://www.shturmnovosti.com,FEXP,Free expression and media freedom
http://www.simya.com.ua,FEXP,Free expression and media freedom
http://www.skaji.net,FEXP,Free expression and media freedom
http://www.smh.com.au,FEXP,Free expression and media freedom
http://www.smi.ru,FEXP,Free expression and media freedom
http://www.softilla.ru,MMED,Multimedia sharing
http://www.sovest.org,POLR,Political reform
http://www.sovinform.ru,POLT,Political transformation
http://www.sps.ru,POLR,Political reform
http://www.sptimes.ru,FEXP,Free expression and media freedom
http://www.ssdv.ru,COMM,E-commerce
http://www.stargame.ru,GMB,Gambling
http://www.statvo.narod.ru,HUMR,Human rights
http://www.strana.ru,FEXP,Free expression and media freedom
http://www.sultancasino.ru,GMB,Gambling
http://www.suvorov.com,HAL,"History, arts and literature"
http://www.svoboda.org,FEXP,Free expression and media freedom
http://www.svobodanews.ru,FEXP,Free expression and media freedom
http://www.taipeitimes.com,FEXP,Free expression and media freedom
http://www.tass.ru,FEXP,Free expression and media freedom
http://www.themoscowtimes.com,FEXP,Free expression and media freedom
http://www.thenational.ae,FEXP,Free expression and media freedom
http://www.theotherrussia.org,FEXP,Free expression and media freedom
http://www.theotherrussia.ru,POLR,Political reform
http://www.thiru.com.sg,COMM,E-commerce
http://www.transparency.org.ru,FEXP,Free expression and media freedom
http://www.trud.org,POLR,Political reform
http://www.trust.org,FEXP,Free expression and media freedom
http://www.tvc.ru,FEXP,Free expression and media freedom
http://www.tymoshenko.ua,FEXP,Free expression and media freedom
http://www.ucoz.ru,FEXP,Free expression and media freedom
http://www.ucoz.ru/service/blog.html,GRP,Groups and social networking
http://www.ucsmr.ru,HUMR,Human rights
http://www.ugcc.org.ua,REL,"Religious conversion, commentary and criticism"
http://www.unifemcis.org,WOMR,Women's rights
http://www.unrussia.ru,WOMR,Women's rights
http://www.vdagestan.com,MILX,"Militants, extremists and separatists"
http://www.velesova-sloboda.org,HAL,"History, arts and literature"
http://www.vestnikmostok.ru,FEXP,Free expression and media freedom
http://www.visatovietnam.us,COMM,E-commerce
http://www.vladimirvladimirovich.com,POLR,Political reform
http://www.voanews.com/russian/,FEXP,Free expression and media freedom
http://www.vsenamarsh.ru,POLR,Political reform
http://www.watchdog.cz,HUMR,Human rights
http://www.wcons.org.ru,WOMR,Women's rights
http://www.webmasterpro.com.ua,HOST,Web hosting sites and portals
http://www.weedy.be,ALDR,Alcohol and drugs
http://www.who.dk,PUBH,Public health
http://www.who.int/topics/family_planning/ru/,XED,Sex education and family planning
http://www.wikia.com/wikia,HOST,Web hosting sites and portals
http://www.winenews.ru,ALDR,Alcohol and drugs
http://www.womnet.ru,WOMR,Women's rights
http://www.worldmeets.us,FEXP,Free expression and media freedom
http://www.wsws.org,FEXP,Free expression and media freedom
http://www.wsws.org/ru/1999/dez1999/heal-d03.shtml,PUBH,Public health
http://www.wuor.ru,WOMR,Women's rights
http://www.wur.newmail.ru,WOMR,Women's rights
http://www.xakep.ru,HACK,Hacking
http://www.yabloko.ru,POLT,Political transformation
http://www.yandex.ru,FEXP,Free expression and media freedom
http://www.yapfiles.ru,FEXP,Free expression and media freedom
http://www.yaplakal.com,FEXP,Free expression and media freedom
http://www.yhrm.hrworld.ru,HUMR,Human rights
http://www.yhrm.org,POLR,Political reform
http://www.youtube.com/watch?v=ytholtbgyxy,POLR,Political reform
http://www.zaprava.ru,POLT,Political transformation
http://www.zdn.su,PUBH,Public health
http://www.zerkalo-nedeli.com,FEXP,Free expression and media freedom
http://www.znopr.ru,PUBH,Public health
http://wwwoman.ru,XED,Sex education and family planning
http://wwwoman.ru/s.php/755.htm,XED,Sex education and family planning
http://x-dvd.com.ua,PORN,Pornography
http://x-video.com.ua,PORN,Pornography
http://xmob.kiev.ua,PORN,Pornography
http://xn--80aaifmgl1achx.xn--p1ai,GMB,Gambling
http://xs.gay.ru,GAYL,Gay-lesbian
http://xterror.narod.ru,HACK,Hacking
http://xvideos.com,FEXP,Free expression and media freedom
http://yadumayu.ru,FEXP,Free expression and media freedom
http://yashin.livejournal.com,POLT,Political transformation
http://yesche.biz,ALDR,Alcohol and drugs
http://yhrm.hrworld.ru,HUMR,Human rights
http://youtube.com,FEXP,Free expression and media freedom
http://yury108.blogspot.com,FEXP,Free expression and media freedom
http://zabormozga.com,ALDR,Alcohol and drugs
http://zaukraine.com/blog,FEXP,Free expression and media freedom
http://zhurnal.lib.ru,MISC,Miscellaneous
http://zn.ua,FEXP,Free expression and media freedom
http://znaesh.net,SRCH,Search engines
https://jahforum.org,ALDR,Alcohol and drugs
https://twitter.com/#!/pussy_riot,FEXP,Free expression and media freedom
https://twitter.com/rulgbtnet,GAYL,Gay-lesbian
https://www.facebook.com/boycottsochi2014,HUMR,Human rights
https://www.facebook.com/lgbt.russia,GAYL,Gay-lesbian
https://www.facebook.com/nosochi2014,HUMR,Human rights
